account,followers,post_url,views,likes,comments,shares,repost,video_text
homero_io,149000,https://www.instagram.com/reel/DULvmFiDI\_g/?igsh=ajJhbjRvdGNoOXUx,179000,3861,5387,975,74,بیت‌کوین معمولا توی بحران‌ها رشد می‌کنه. اصلا ذات بیت‌کوین نگاه کنید تو سال 2009 معرفی شد به عنوان یک دارایی ضد تورم برای اینکه اگر دنیا درگیر بحرانی بشه بتونه جلوگیری کنه از افت دارایی افراد.  من تو پستای قبلی به شما گفتم که ما به زودی بیت‌کوین بسیار عدد پایین‌تر رو می‌بینیم. همین اتفاق افتاد. یک رشد داشتیم، اومد بیت‌کوین به سمت پایین و الان بازار کاملا پنیک شده. اما آیا الان زمان اون افت شدیده که من خدمت شما گفتم؟ نه.  تحلیل داده‌ها یه آپشن داره نشون میده که زمان این افت احتمالا اپریل یا حدودا فروردین، اردیبهشت ماه سال آینده‌ست. پس اون زمان می‌تونیم منتظر افت بیت‌کوین و صلاخی آلت‌کوین‌ها باشیم. اما تا اون زمان می‌تونه بیت‌کوین از کمی پایین‌تر اگر جنگ اتفاق بیفته، بیت‌کوین کمی افت می‌کنه، از  کمی پایین‌تر بیت‌کوین برمی‌گرده به سمت بالا. می‌تونه تا محدوده صد و سه هزار دلار رشد کنه. تو این بازه زمانی با توجه به اینکه dominances بیت‌کوین داره افت می‌کنه، رمز ارزها می‌تونن رشد‌های خیلی خوبی رو داشته باشن بعد از  اون افت اصلی بازار شروع میشه. خب حالا اگه می‌خوای بدونی تو چه محدوده قیمتی باید رو بیت‌کوین سرمایه‌گذاری کنی، اگر از رشد طلا و نقره جا موندی و نتونستی اونجا دارایی‌ت رو افزایش بدی، بهترین زمان برای خرید  بیت‌کوین و آلت‌کوین‌ها کیه، لطفا عدد صد و ده رو همین زیر برام کامنت کن. بهت میگم تحلیل بیت‌کوین چیه، کجا باید خرید کنی و رو چه ارزهایی می‌تونی سرمایه‌گذاری کنی تا ازش سود عالی بگیری.  یادت نره حتما این پست رو دوستاتم به اشتراک بگذار تا اون‌ها هم از این سود استفاده کنن. موفق باشی
homero_io,149000,https://www.instagram.com/reel/DTBLswTjDHa/?igsh=NXVzNWs4anJteGhh,175000,4793,6105,852,70,بیت کوین آماده حرکت و پشت اون ارزها آماده رشد مناسب اما موقت. این نمودار رو نگاه کنید. به این نمودار میگن نمودار rainbow یا نمودار رنگین کمان که بر اساس دیتا on-chain به دست میاد. هر وقت بیت کوین توی چند سال گذشته  وارد محدوده آبی رنگ یعنی کف این کانال شده، کف این در واقع رنگین کمان شده، برگشته به سمت بالا و یک حرکت صعودی داشته. ما توی تحلیل قبلی که براتون ارسال کردیم و تو کانال و توی پیج با شما به  اشتراک گذاشتیم، گفتیم که بیت کوین از همین محدوده‌ها احتمالاً به سمت بالا حرکت میکنه. سقف این حرکت کجاست؟ منطقه اول احتمالاً محدوده بین صد و شش هزار دلار و صد و ده هزار دلاره.  اگر این منطقه رو رد کنه میتونه بره سقف جدید بزنه. اما اگر رد نکنه احتمالاً یک leg نزولی دیگر خواهیم داشت. اما در این حرکت صعودی با توجه به اینکه dominance بیت کوین هم احتمالاً کاهش پیدا میکنه و داره گارد نزولی رو خودش میگیره،  آلت کوین‌ها میتونند رشد عالی داشته باشند. حالا میخوام یه ارزی رو بهت معرفی کنم که جاش خیلی جای خوبیه و میتونه یک رشد چند صد درصدی بهت بده و یک سود عالی بتونی ازش بگیری.  برای دریافتش لطفاً عدد صد و هشت رو همین زیر برای من کامنت کن. اطلاعات این ارز رو برات ارسال کنم. یادت نره حتما این پست رو ری پست کن تا دوستانت هم بدونن چه ارزی رو باید کجا بخرن.
homero_io,149000,https://www.instagram.com/reel/DS2b5bfjJPD/?igsh=ZHJhNTdhczZvZTBv,229000,3959,1516,393,48,ترس از رشد سریع و sharp دلار دوباره کار دست مردم داد. دیروز افراد اومدن رو قیمت صد و چهل و پنج هزار تومن دلار خریدن یا بعضیا اومدن طلا خرید کردن و امروز چه اتفاقی افتاد؟ هم اون سه جهانی اصلاح کرد هم قیمت دلار رو بانک  مرکزی برد پایین و طلا حدود ده درصد، نقره حدود پونزده درصد اصلاح قیمت داشت. یعنی کسی که دیروز خرید کرده امروز بین ده تا پونزده درصد سرمایه‌ش کم شده و حسابی دچار استرس شده.  ما چندین بار گفتیم وقتی قیمت‌ها اینجوری هیجانی به سمت بالا حرکت می‌کنه، تو محدوده مقاومتی نمی‌شه سقف براش تعیین کرد اما قطعاً بعدش اصلاح می‌کنه که دقیقاً همین اتفاق افتاد. تو کانال تلگرام این قضیه رو اعلام کردیم، تو  پیج اینستاگرام این قضیه رو اعلام کردیم و به شما هشدار دادیم که احتمال این اتفاق می‌افته. همین الان یه خبر دیگه‌ای هم اومد خبرگزاری فارس اعلام کرد آقای فرزیین داره برکنار می‌شه و احتمالاً آقای همتی می‌شه رئیس کل بانک مرکزی.  البته این خبر هنوز قطعی نشده اما احتمالش زیاده. خب همه شما با عملکرد آقای همتی آشنا هستید. دیدید که آقای همتی رو محدوده نوزده هزار تومن دلار چجوری اون رو آورد تو محدوده ده هزار تومن و الان هم برای کنترل هیجاناتی که تو  بازار هست احتمالاً همین مسیر رو طی خواهد کرد و به صورت میان مدت یا کوتاه مدت ما افت قیمت دلار رو خواهیم داشت. اما در بلندمدت اگر فقط طلا رو بخوایم نگاه کنیم با توجه به روند جهانی، طلا روند  صعودی داره پس در میان مدت یا بلندمدت شما همچنان می‌تونید روی طلا سرمایه‌گذاری کنید. پس با ما حتما همراه باشید، پیجو فالو داشته باشید. ما باز شما رو راهنمایی می‌کنیم که چه نقاطی بهترین نقاط خرید طلاست. حالا اگه می‌خوای بدونی بهترین محدوده خرید طلا کجاست  و کجا باید سرمایه‌گذاری کنی، چه رو صندوق عیار، چه رو طلا هجده عیار بخوای سرمایه‌گذاری کنی بهترین نقطش کجاست؟ عدد یک رو کامنت کن راهنماییت می‌کنم کجا باید خریدتو تکمیل کنی و دوباره بیای وارد سرمایه‌گذاری رو طلا بشی.
homero_io,149000,https://www.instagram.com/reel/DSkv0NzDGEd/?igsh=MWY1eXk4bGFyMDM5ag==,135000,3488,2879,805,47,منتظر سلاخی آلت‌کوین‌ها باشید. ما با سرچ الگوریتمی اومدیم کیف پول پنج تا از نهنگ‌های بزرگ اتریوم رو پیدا کردیم. اونم نه بانک‌ها و مؤسسات، پنج تا فرد حقیقی که یکیشون آقای ویتالیک بوترینه که خودش خالق اتریومه.  رفتار این پنج تا کیف پول داره نشون میده که این افراد به آینده‌ی آلت‌کوین‌ها حداقل تو میان مدت یا بلندمدت خیلی امیدوار نیستن. حالا چرا؟ اکثر خریدی که این آدما انجام دادن رو اتریوم و سایر ارزها توی ژانویه تا جولای 2024 بوده، یعنی زمانی که  اتریوم تو محدوده‌ی هزار و ششصد دلار بوده. رفتار این افراد رو تو کیف پول‌هاشون بررسی کنید، میبینید که اینا دارن خیلی از آلت‌کوین‌هاشون رو میفروشن و نکته خطرناکش اینجاست که دارن حتی اتریوم‌هاشون هم منتقل می‌کنن به کیف پول‌هاشون تو صرافی.  یعنی چی؟ یعنی به بلندمدت آلت‌کوین‌ها هم خیلی اعتماد ندارن. آخرین خرید این کیف پول‌ها روی اتریوم روی محدوده‌ی سه هزار تا سه هزار و دویست دلار بوده. یعنی اگر اتریوم از محدوده‌ی سه هزار پایین‌تر بیاد، این‌ها به صورت پله‌ای شروع میکنن از بازار خارج شدن.  اما یه امیدی وجود داره. ارجاعتون میدم به پست قبلی که با شما به اشتراک گذاشتم و گفتم احتمالاً ما یک بالای خوبی توی رمز ارزها خواهیم داشت و احتمالاً این‌ها هم اومدن که از این رشد استفاده کنن.  اما چون دارن آلت‌کوین‌های دیگه رو میفروشن، پس همه‌ی آلت‌کوین‌ها رشد نمی‌کنن. بعضی از آلت‌کوین‌ها پتانسیل این رو دارن که تو این راند رشد آخر سودهای خوبی به شما بدن. اگه تو هم میخوای دسترسی به کیف پول این افراد داشته باشی و ببینی دارن چه چیزی میخرن  یا کجا دارن کدوم رمز ارزها رو میفروشن، لطفاً کلمه‌ی کیف رو همین زیر برای من کامنت کن. اطلاعات مربوط به کیف پول این پنج نفر رو برات ارسال می‌کنم. یادت نره حتما این پست رو با دوستانت هم به اشتراک بگذار تا اون‌ها هم بدونن  کی بهترین زمان برای خریدن و فروختنه. موفق باشی.
homero_io,149000,https://www.instagram.com/reel/DSK\_5yOjPj9/?igsh=MWVneWppeG1kNnI1cA==,206000,6775,7045,2719,83,نابودی بیت‌کوین نزدیکه. تو پست قبلی به شما گفتم بیت‌کوین احتمالاً محدوده چهل‌وهشت هزار دلار میرسه اما زمانی به شما نگفتم. بیا رو چارت با همدیگه نگاه کنیم. به نظر میرسه بر اساس چارت می‌تونیم ببینیم  تاریخ داره تکرار میشه و چه زمانی به اون محدوده چهل‌وهشت هزار دلار میرسیم. چجوری؟ بیا رو چارت بهت بگم. اینجا سال دو هزار و بیست و یکه. ما یه الگوی vege، الگوی کنج داشتیم که اومده  این الگو کنج رو شکسته به سمت پایین یک برگشت به سمت بالا زده و یک ریزش عمیق داشته تا محدوده حدود سی هزار دلار. الان رو ببینیم توی چارت دقیقاً همین الگو داره تکرار میشه و تاریخ داره تکرار میشه.  همین vege رو داریم یا کنج رو داریم. کنج شکسته به سمت پایین به نظر میرسه یک برگشت از همین محدوده‌ها به سمت بالا خواهیم داشت و بعد ریزش اساسی شروع میشه. چارت رو قبول نداری می‌تونیم رو داده‌های آپشن هم نگاه  کنیم ببینیم اونجا داره چی به ما میگه. تو داده‌های آپشن اگر نگاه بکنیم اینجا داره به ما نشون میده که بیت‌کوین احتمالاً یک حرکت به سمت بالا خواهد داشت تا محدوده بین صدوهفت تا صدده هزار دلار و بعد از اون  حرکت سنگین به سمت پایین خواهیم داشت. همینجور رو liquidation بازار اگر نگاه بکنیم رو liquidation بازار هم تو محدوده صدده هزار دلار یک حجم نقدینگی بالا داریم که احتمالاً میاد اینو میزنه و بعد به سمت پایین میره.  داده‌های آپشن برای ماه مارچ رو هم نگاه کنیم قیمت رو محدوده شصت و دو هزار دلار داره نشون میده. یعنی کی؟ انتهای سال شمسی که داریم قیمت تا اون موقع محدوده شصت هزار دلار میتونه برسه.  خب اما الان چه اتفاقی میافته؟ با توجه به چارت به نظر میاد ما این آخرین حرکت بیت‌کوینه که به سمت بالا خواهد رفت تا صدده هزار دلار. با توجه به اینکه dominance بیت‌کوین روند نزولی داره  این فرصت بهترین فرصته برای اینکه شما بیای اسفاد یه سری ارزها رو خرید کنی و تا اون محدوده صدده هزار دلار از رشدشون استفاده کنی. چون dominance داره میاد پایین، اون ارزها خیلی بیشتر میتونن رشد بکنن. حالا اگه میخوای بدونی رو چه ارزهایی  باید سرمایه‌گذاری کنی، لطفاً کلمه فرصت رو همین زیر برای من کامنت کن. بهت میگم چه ارزهایی رو تو چه محدوده‌هایی باید خرید کنی. یاد نره حتماً این پست رو برای دوستاتم بفرست و اونا هم بدونن تو این فرصت خداحافظ با  بیت‌کوین بهترین ارزهایی که باید بخرن چه چیزاییه.
homero_io,149000,https://www.instagram.com/reel/DRuwtbKDMMb/?igsh=bGZvNjA4bGNnMDRn,134000,4617,10000,1723,57,چه جوری ده میلیون تومن پولتو بکنی سه میلیارد تومن یعنی پولتو سیصد برابر رشد بدی. ما اومدیم با سرچ الگوریتمی یک کیت پول رو پیدا کردیم که این آدم اومده با شصت هزار دلار سرمایه گذاری پولشو  تبدیل کرده به هجده میلیون دلار. اما نه همینجوری شانسی و الکی. به صورت هوشمند با خرید پرسیل یه سری از رمز ارزها. ایشون اومده اول حدود شصت هزار دلار ارز bolt خریده. اینو تبدیلش کرده به پنج میلیون دلار.  بعد از این پنج میلیون دلار اومده سه تا رمز ارز خریده، رو هر کدوم چهار میلیون دلار سود کرده و مجموع سودش شده هجده میلیون دلار. یه سریشو نگه داشته، یه سری کم فروخته. همه اینا نوچ جونش.  اما الان اومده رو یه سری ارز سرمایه گذاری کرده و منتظره که ارزش اینها هم میلیون دلاری بشه تا از بازار سود عالی بگیره. اگه میخوای بدونی این ارزهایی که خریده چیاست و آدرس کیت پولش چیه بری نگاه کنی مشابه اون رفتار بکنی عدد صد و  دو رو همین زیر برای من کامنت کن. آدرس کیت پولشو برات ارسال می‌کنم تا بدونی چه چیزهایی خرید کرده. یادت نره حتما این پستو با دوستاتم به اشتراک بذار که اونا هم بدونن چه جوری با یه پول کم میشه میلیون دلاری درآمد کسب کرد.  موفق باش.
homero_io,149000,https://www.instagram.com/reel/DRkX-OfDHpR/?igsh=MXhlOTNtcm16cHo0aw==,97500,3432,9431,287,54,قطعاً یه خبری هست رو این ارز که تو بیست و چهار ساعت گذشته این حجم از پول جمع شد روش. تو بیست و چهار ساعت گذشته رو این ارز بیشتر از دو و چهار دهم میلیارد دلار سرمایه‌گذاری شده.  همینجور روی ارزهایی که رو شبکه‌ش قرار گرفتن حالا حجم زیادی سرمایه‌گذاری میشه و واکنش بسیار مثبتی داشتن و وقتی بازار برگرده حسابی این ارز میتونه رشد کنه و سود چند ده برابری بهت بده. خب حالا اگه بخوای بدونی اسمش چیه و  محل خریدش کجاست و کد صد و یک رو همین زیر برام کامنت کن، بهت میگم کجا باید خریدش بکنی. یادت نره حتما این پست رو هم ری‌پست کن که دوستاتم بدونن کجا باید چه ارزی  رو بخرن تا سود عالی ازش بگیرن. موفق باشی.
homero_io,149000,https://www.instagram.com/reel/DRXgDKADLI2/?igsh=MWVleWl6Z3A5NDVtcA==,98700,2871,4969,383,21,بیت‌کوین چهل‌وهشت هزار دلار. آیا قیمت واقعی بیت‌کوین چهل‌وهشت هزار دلاره یا هشتاد هزار دلاری که الان هستش؟ یه شاخصی وجود داره به اسم Realized Value که ارزش ذاتی بیت‌کوین رو نشون میده.  اینجا پشت سر من دارید می‌بینید ارزش ذاتی چقدره. الان این شاخص داره نشون میده ارزش واقعی بیت‌کوین حدود چهل‌وهشت هزار دلاره. اما عددی که الان داره معامله میشه هشتاد هزار دلاره. آیا قیمتش به چهل‌وهشت هزار دلار میرسه؟ میگم که الان نه، اما بعداً ممکن است such اتفاقی بیفته.  این چارت پشت سر من داره چی رو نشون میده؟ داره نشون میده که هر وقت ارزش ذاتی بازار یک چهارم ارزش در واقع معاملاتی اون ارز بوده، بیت‌کوین ریخته و به سمت پایین حرکت کرده. مثلاً از محدوده بیست هزار دلار اومده تا سه،  چهار هزار دلار یا بعداً از شصت، هفتاد هزار دلار افت قیمت پیدا کرده و توی این کف‌ها که رسیده اومده به زیر یک. یعنی اینکه ارزش ذاتیش از ارزش بازارش در واقع بیشتر بوده و داره داشته زیر ارزش ذاتیش معامله  می‌شده و اونجا حرکت کرده به سمت بالا. خب حالا جدا از بیت‌کوین، ارزهای دیگه رشدی آنچنان نداشتن و دارن زیر ارزش ذاتی معامله میشن. خیلی از ارزها این وضعیت رو دارن. برای همین می‌تونی رو ارزهایی که زیر ارزش ذاتیشون  دارن معامله میشن می‌تونی سرمایه‌گذاری کنی، چون هنوز بیت‌کوین جا داره به سمت بالا حرکت کنه. دفعات قبل حدود چهار برابر برگشته، بعدش حدود سه و نیم برابر برگشته. اینجا جا داره تا سه برابر رشد کنه. ارزش بازار نسبت به ارزش ذاتی.  ارزهایی که زیر ارزش ذاتی هستن اگه بخوای بدونی چیا هستن و روی کدوما باید معامله کنی، مثلا عدد صد رو همین زیر برام کامنت کن بهت میگم رو چه ارزهایی باید معامله کنی که بتونی بهترین سود از بازار بگیری.  موفق باشی.
homero_io,149000,https://www.instagram.com/reel/DQw4rY0DBB1/?igsh=MXJqYm5yZGxhZ2E1bw==,152000,5190,10000,611,86,قیمت بیت کوین همین جوره میاد پایین. داره میرسه زیر صد هزار دلار. حسابی ترسیدی؟ فکر میکنی بازار تموم داره میشه؟ این پستمو ببین. روند رشد رمزارزها رو اگر نگاه کنی اول بیت کوین رشد میکنه بعد ارزهای بزرگ رشد  میکنن مثل اتریوم، BNB، سویی، فلانا. بهت گفتم که رشد بازار چرخه داره. اول بیت کوین بعد ارزهای بزرگ مثل اتریوم، BNB فلانا اتفاق افتاد. بعد ارزهای کوچیک هنوز رشد نکردن، بچه کوین‌ها. این بار نوبت ارزهای کوچیکه که رشد به سمت  بالا حسابی حرکت بکنن و تو رو به یک کار سوار کنن و جات بذارن. مراقب باش این بار از بازار جا نمونی. اگه میخوای بدونی رو چه ارزی باید سرمایه گذاری بکنی که این بار از رشد بازار جا نمونی،  عدد نود و هفت رو برام کامنت کن بهت میگم چه چیزایی رو باید خریداری بکنی. یادت نره حتما این پستو ری پست کن تا دوستاتم بدونن چه ارزی رو باید خریداری کنن. موفق باشی.
homero_io,149000,https://www.instagram.com/reel/DP4aCVfjAhw/?igsh=eG9mOTJyaW9xbjI5,125000,4313,8414,876,33,اتریوم شش هزار دلاری به زودی شاید تا دو سه هفته آینده. طبق تحلیلی که ما داریم الان اتریوم رو این چارت نگاه کن. تو محدوده کف کانال قرار داره و تا سقف کانال اگر رشد بکنه میتونه به محدوده هفت هزار دلار بین شش هزار  دلار و هفت هزار دلار برسه. خب الان آمار‌های مربوط به ETF های اسپات اتریوم داره نشون میده که ورود پول خیلی خوبی از طریق صندوق‌های ETF بورس آمریکا داره روی اتریوم انجام و خودشونو دارن آماده میکنن برای اینکه  اتریوم یک رشد خیلی خوب داشته باشه. یه سری از ارزها هستن که با اتریوم همبستگی خیلی خوب دارن مثل این چارتی که الان داری میبینی. این چارت داره نشون میده که این ارز با اتریوم همبستگی خیلی خوب داره و  اگر اتریوم رشد بکنه این میتونه چند نیم برابر اتریوم رشد داشته باشه. اسمشو اگه میخوای بدونی چیه عدد هشتاد و نه رو همین زیر برای من کامنت کن اسمش به اضافه نقطه ورودش برات ارسال می‌کنم.  یادت نره حتما این پست رو هم با دوستانت به اشتراک بذار. موفق باشی.
drmorid,188000,https://www.instagram.com/reel/C9nKexCIYZ5/?igsh=MWpmaGs5MmR4MW1iYQ==,1400000,23600,1742,18200,6,دکتر طلا بخریم؟ طلا که هیچی چهار ماه وقت دارید دارایی بخرید. بیا بهت بگم موضوع از چه قراره. روز گذشته دیگه رسماً ترامپ به عنوان توی مجمع ملی جمهوری‌خواهان نامزد ریاست جمهوری حزب جمهوری‌خواه‌ها شد و یه نکته خیلی مهم. اومد خط و نشون کشید برای چین، اروپا و  سایر شرکای ایران که اگر با ایران معامله بکنید، براتون تعرفه صد درصدی برای اجناستون، برای واردات به آمریکا و تحریم وضع خواهم کرد. پس این قطعاً میزان مبادلات ایران رو به حداقل می‌رسونه. دلار وارد کشور نمی‌شه و ادعا کرد که ایران رو ورشکسته تحویل خواهم داد.  بازار دلار رو به بالا، بازار طلا رو به بالا، بازار مسکن و خودرو هم پشت بندش تاثیر خواهند داشت. پس تا می‌تونید تا قبل از پونزدهم آبان ماه دارایی بخرید، اولویت طلا، مسکن، خودرو باشه و یه  نکته دعا کنیم که ترامپ رییس جمهور نشه چون زندگی هممون دستخوش تغییرات خواهد بود. شما انتخابتون کدومه؟ برام بنویسید.
drmorid,188000,https://www.instagram.com/reel/DbidTQKIP\_F/?igsh=MThxNDI1ZW5iOWE3aw==,135000,5065,266,637,53,شاید امروز صبح که همه ما از خواب پا شدیم انتظار این رو داشتیم که آمریکا به ما حمله بکنه. اما پنج صبح توئیت ترامپ و توقف حملات یعنی تصمیمی که گرفته شده بود اما به هزار  و یک دلیل فعلاً بایکوت باقی مونده. همین خبر کافی بود که بورس یکدست سبزپوش و صعودی، طلا و دلار یک اصلاح سنگین رو انجام بدن. یعنی دلار به محدوده صد و نود هزار تومن برسه، طلا به محدوده هجده و دویست.  قراره چه اتفاقی برای طلا و دلار رقم بیفته؟ آیا ریزش طلا و دلار ادامه دارد یا فرصت خرید است؟ من همینجا بهتون بگم تو این پست بخوام سیگنال خرید برای جا ماندگان طلا و دلار اعلام کنم.  پس خوب این پست رو save کنید. شاید پست آخری باشه که در اینستاگرام فعلاً می‌گذارم. نمی‌دونم هیچکدام از ده دقیقه بعد خبر نداریم. اما بفرست برای دوستانت و خانواده‌ت که از این فرصت نهایت بهره رو ببرن. من یه سؤال ازتون دارم.  آیا حملات متوقف شده؟ مشکلات بنیادی بین دو طرف حل شده؟ آیا مسئله هسته‌ای، مسئله مکانیسم ماشه، مسئله تنگه هرمز حل شده؟ قطعاً جواب خیره و این اصلاح طلا و دلار یعنی طلای هجده و دویستی رو من  همینجا میگم آنهایی که نخریدن بخرن. آنهایی که سر به سرشون بالای محدوده نوزده میلیونه اینجا پله دومیشون رو خرید بکنن. اما اگر دقت کنید توی تمام ریتم صعودی از پونزده و ششصد تا نوزده که ما  سیگنال خرید اون می‌داشتیم، گفتم پله سوم رو نمی‌خرم و صبر می‌کنم در جای مناسب. چون من توی سیصد و شصت و پنج روز سال به بازار طلا نگاه می‌کنم، نه مقطعی و کوتاه‌مدت. اگر قصد خرید دارید همین الان بسم الله خرید بکنید.  فکر نمی‌کنم پیجی حداقل اینقدر شفاف به شما سیگنال خرید اعلام بکنه. و از همه مهم‌تر با توجه به خبر در واقع توقف حملات اگر مذاکره‌ای در کار باشه، ما شانس این رو داریم که پله سوممون رو زیر محدوده هفده میلیون تومن با هم خرید بکنیم.  پس آنهایی که جا ماندن هجده و دویست خرید بکنن، اونهایی که پله اولشونه تکمیل بکنن بیست درصدشون رو، اونهایی که سر به سرشون منفی از هجده و دویسته اینجا پله دومشون رو خرید بکنن و از همه مهم‌تر آنهایی که مثل  ما دو پله خرید کردن صبور باشن. اینجا بدون هیچ پرداخت VIP یا ارسال کلمه‌ای به شما به صورت رایگان و عمومی trigger ورود و سیگنال خرید اعلام میشه. پس من به دلیل اینکه مشکلات بنیادی حل نشده، تمام  اصلاحات طلا و دلار رو فرصت خرید می‌دونم. شما چطور می‌دونید؟ آیا توی هجده و دویست بعد از این اصلاح سنگین جرأت خرید رو دارید؟ عامه مردم معمولاً تو منفی‌ها نمی‌خرن ولی ما می‌دونیم که طبق برنامه رو چه قیمتی خرید بکنیم.  پس با ما همراه باشید. صفحه رو دنبال کنید. آپدیت‌ها مکرر خواهد اومد. پر سود باشید.
drmorid,188000,https://www.instagram.com/reel/Dbnod7QIOSI/?igsh=M2V3ZWVoZ200YXk0,89600,3550,15227,1233,41,امروز می‌خوام راز تمام کانال‌های VIP که توی حوزه طلا و نقره دارن کار می‌کنن و با این دیتا دارن به شما سیگنال خرید میدن رو براتون رو بکنم. فکر می‌کنم که اندازه یه کلاس آموزشی طلا  و نقره این پست ارزش داشته باشه. پس قبلش save بکنید و بفرستید برای دوستانی که طلا و نقره دارن و بدونن که چطوری اشتباهاً خیلی از جاها نقره فروختن، طلا خریدن یا بالعکس.  خیلی ساده بخوام بهتون بگم نموداری وجود دارد به نام نسبت طلا به نقره. به زبان فارسی چی می‌شه خودمون؟ یعنی برای خرید یک گرم طلا چند گرم نقره باید پرداخت بکنیم. این توی نسبت‌های مختلف دارید می‌بینید که توی این نمودار هست که ای زن اتفاقاً امروز  هم روی محدوده تقریباً هفتاد و پنج‌ایه. اگر دقت بکنید ما یه کف چهل داریم یعنی به ازای یک خرید یک گرم طلا چهل گرم نقره. یعنی نقره به نسبت طلا عملکرد بهتری داشته و یه محدوده صد  و صد و بیست و پنج داریم که می‌بینید صد و بیست و پنج جایی بوده که شما باید همه طلاتونو می‌فروختید نقره می‌خریدید. چهل جایی بوده که همه نقرتونو باید می‌فروختید طلا می‌خریدید و اگر دقت بکنید من در پنج ماه گذشته فقط طلا خریدم.  اما برسه به محدوده هفتاد و پنج جاییه که بخشی از سود طلام رو می‌ندازم روی نقره. ما توی بازارهای فلزات گرانبها سه پله خرید می‌کنیم. یعنی الان پله خرید نقره رو دارم رایگان در اختیارتون می‌ذارم بدون ارسال هیچ کلمه‌ای.  محدوده هفتاد و پنج، محدوده صد و محدوده صد و بیست و پنج جاییه که ما با تکنیک بیست، سی، پنجاه اقدام به خرید نقره می‌کنیم و از همه مهم‌تر اگر رسیدیم به صد و بیست و پنج و دیدیم اونس  جاهای عجیب و غریبیه و طلا به سقف تاریخی رسیده، بخش زیادی از طلامونو می‌فروشیم می‌ندازیم توی نقره و gain نقره رو برمی‌داریم. چون این اگر دقت بکنید توی نمودار دائماً این مسیر رفت و برگشته و اگر رسید  نقره به محدوده چهل یعنی جای بسیار گران اگر نقره داشته باشیم همه نقره رو می‌خ می‌فروشیم می‌ندازیم توی بازار طلا. کانال‌های VIP این مدلی به شما سیگنال میدن. خودت یاد بگیر نهایت بهره رو ببر.  اگر نمی‌دونی تکنیک بیست، سی، پنجاه به چه شکله برام کلمه نقره رو بفرست و این سایت رو نمی‌دونی که از کجا این نمودار رو می‌شه پیدا کرد نقره رو برام بفرستی کامل توی وویس براتون ارسال می‌کنم.  لذتشو ببرید. فقط برای دوستانتون ارسال کنید. امیدوارم که بتونن اون‌ها هم استفاده کنن.
